order_id,item_id,order_date,required_date,shipped_date,shipment_delay_days,product_id,product_name,category_name,brand_name,model_year,store_id,store_name,store_city,store_region,staff_id,staff_full_name,customer_id,customer_full_name,customer_city,customer_region,quantity,list_price,discount,total_revenue,discount_amount,net_sales
196,5,2016-04-28,2016-04-30,2016-05-01,1,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1247,"Tammie Cherry",Massapequa,NY,1,449.00,0.20,449.00,89.8000,359.2000
197,1,2016-04-30,2016-05-03,2016-05-03,0,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",127,"Erlinda Nielsen",Maspeth,NY,2,269.99,0.07,539.98,37.7986,502.1814
198,2,2016-05-01,2016-05-04,2016-05-03,-1,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",640,"Allison Nolan","New City",NY,1,429.00,0.10,429.00,42.9000,386.1000
199,1,2016-05-01,2016-05-04,2016-05-04,0,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",760,"Marisa Chambers",Amityville,NY,2,269.99,0.10,539.98,53.9980,485.9820
200,2,2016-05-01,2016-05-03,2016-05-03,0,5,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1074,"Lanelle Guerra","Floral Park",NY,1,1320.99,0.20,1320.99,264.1980,1056.7920
204,3,2016-05-04,2016-05-07,2016-05-06,-1,20,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",591,"Danilo Holmes",Hicksville,NY,1,599.99,0.05,599.99,29.9995,569.9905
205,1,2016-05-04,2016-05-05,2016-05-06,1,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",635,"Myrtie James",Merrick,NY,2,599.99,0.05,1199.98,59.9990,1139.9810
207,3,2016-05-05,2016-05-07,2016-05-07,0,18,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",105,"Marget Hodge",Woodhaven,NY,1,449.00,0.10,449.00,44.9000,404.1000
208,1,2016-05-06,2016-05-07,2016-05-09,2,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",815,"Leanna Manning",Hicksville,NY,2,429.00,0.07,858.00,60.0600,797.9400
209,2,2016-05-07,2016-05-08,2016-05-08,0,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",514,"Clarita Curry",Hollis,NY,1,549.99,0.05,549.99,27.4995,522.4905
210,3,2016-05-07,2016-05-08,2016-05-09,1,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",943,"Lynn Mcmahon",Scarsdale,NY,2,269.99,0.10,539.98,53.9980,485.9820
211,1,2016-05-07,2016-05-09,2016-05-08,-1,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1140,"Penney Hall",Liverpool,NY,1,269.99,0.07,269.99,18.8993,251.0907
212,2,2016-05-08,2016-05-09,2016-05-11,2,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1373,"Lanora Robbins","West Babylon",NY,2,599.99,0.05,1199.98,59.9990,1139.9810
214,4,2016-05-10,2016-05-12,2016-05-11,-1,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",363,"Kaci Gallegos","Ballston Spa",NY,1,499.99,0.07,499.99,34.9993,464.9907
215,5,2016-05-10,2016-05-13,2016-05-12,-1,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1420,"Kelsey Noble","Mount Vernon",NY,2,299.99,0.20,599.98,119.9960,479.9840
217,2,2016-05-11,2016-05-12,2016-05-14,2,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",716,"Sebrina Hart",Coram,NY,1,469.99,0.07,469.99,32.8993,437.0907
218,1,2016-05-12,2016-05-14,2016-05-14,0,3,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1179,"Vernetta Banks",Brooklyn,NY,1,999.99,0.10,999.99,99.9990,899.9910
219,2,2016-05-12,2016-05-15,2016-05-15,0,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1338,"Inez Snider",Ronkonkoma,NY,2,3999.99,0.07,7999.98,559.9986,7439.9814
220,3,2016-05-12,2016-05-14,2016-05-15,1,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1358,"Noble Glover","Orchard Park",NY,1,529.99,0.20,529.99,105.9980,423.9920
222,2,2016-05-13,2016-05-16,2016-05-14,-2,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",51,"Gertrud Rhodes",Merrick,NY,2,1680.99,0.10,3361.98,336.1980,3025.7820
223,3,2016-05-15,2016-05-16,2016-05-17,1,5,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1368,"Veronique Fulton","Ballston Spa",NY,1,1320.99,0.07,1320.99,92.4693,1228.5207
227,4,2016-05-17,2016-05-18,2016-05-20,2,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",489,"Kirstie Vazquez","Saratoga Springs",NY,1,499.99,0.20,499.99,99.9980,399.9920
228,1,2016-05-17,2016-05-20,2016-05-20,0,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",615,"Jamika Blanchard","Fresh Meadows",NY,1,429.00,0.07,429.00,30.0300,398.9700
229,2,2016-05-19,2016-05-21,2016-05-20,-1,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",742,"Evelina Manning","Mount Vernon",NY,1,449.00,0.20,449.00,89.8000,359.2000
230,3,2016-05-19,2016-05-20,2016-05-21,1,18,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1167,"Ryan Carter",Nanuet,NY,2,449.00,0.10,898.00,89.8000,808.2000
231,4,2016-05-19,2016-05-22,2016-05-21,-1,14,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1257,"Rosamaria Meyer",Webster,NY,2,269.99,0.10,539.98,53.9980,485.9820
233,2,2016-05-21,2016-05-22,2016-05-24,2,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",737,"Melita Dominguez",Auburn,NY,2,429.00,0.05,858.00,42.9000,815.1000
234,3,2016-05-22,2016-05-24,2016-05-24,0,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1435,"Merrie Fowler",Scarsdale,NY,1,469.99,0.10,469.99,46.9990,422.9910
235,4,2016-05-24,2016-05-25,2016-05-25,0,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",649,"Eli Contreras",Ronkonkoma,NY,2,499.99,0.07,999.98,69.9986,929.9814
236,1,2016-05-25,2016-05-27,2016-05-26,-1,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",206,"Stephaine Riddle",Brooklyn,NY,1,599.99,0.10,599.99,59.9990,539.9910
237,2,2016-05-25,2016-05-26,2016-05-27,1,24,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1351,"Carman Hardy",Jamestown,NY,1,549.99,0.10,549.99,54.9990,494.9910
238,3,2016-05-26,2016-05-29,2016-05-29,0,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1350,"Annett Rush",Rosedale,NY,1,429.00,0.20,429.00,85.8000,343.2000
240,2,2016-05-27,2016-05-29,2016-05-30,1,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",65,"Kanesha Vega",Rome,NY,2,299.99,0.05,599.98,29.9990,569.9810
241,3,2016-05-27,2016-05-29,2016-05-29,0,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1082,"Divina Madden","Long Beach",NY,2,499.99,0.05,999.98,49.9990,949.9810
242,1,2016-05-27,2016-05-30,2016-05-30,0,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1168,"Almeta Benjamin",Sunnyside,NY,2,499.99,0.10,999.98,99.9980,899.9820
244,1,2016-05-28,2016-05-29,2016-05-29,0,20,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",956,"Venus Hewitt",Farmingdale,NY,1,599.99,0.20,599.99,119.9980,479.9920
245,2,2016-05-29,2016-05-31,2016-05-30,-1,3,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",223,"Scarlet Yates",Patchogue,NY,2,999.99,0.05,1999.98,99.9990,1899.9810
246,1,2016-05-30,2016-05-30,NULL,NULL,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",17,"Caren Stephens",Scarsdale,NY,2,299.99,0.07,599.98,41.9986,557.9814
248,1,2016-05-30,2016-06-01,2016-05-31,-1,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1376,"Kimberley Reynolds","Port Washington",NY,2,2899.99,0.05,5799.98,289.9990,5509.9810
249,2,2016-06-01,2016-06-04,2016-06-04,0,18,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",145,"Miquel Neal","Staten Island",NY,1,449.00,0.07,449.00,31.4300,417.5700
250,1,2016-06-01,2016-06-02,2016-06-04,2,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",150,"Weldon Michael",Huntington,NY,2,2999.99,0.10,5999.98,599.9980,5399.9820
251,2,2016-06-01,2016-06-04,2016-06-04,0,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",851,"Arlena Buckner","New Hyde Park",NY,2,299.99,0.07,599.98,41.9986,557.9814
253,4,2016-06-02,2016-06-05,2016-06-05,0,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1267,"Earline Gordon",Ronkonkoma,NY,1,529.99,0.10,529.99,52.9990,476.9910
254,1,2016-06-03,2016-06-06,2016-06-05,-1,20,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",510,"Faustino Delacruz","South Richmond Hill",NY,2,599.99,0.20,1199.98,239.9960,959.9840
255,2,2016-06-03,2016-06-06,2016-06-05,-1,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",801,"Ophelia Rodgers","Hopewell Junction",NY,2,299.99,0.10,599.98,59.9980,539.9820
256,1,2016-06-04,2016-06-05,2016-06-07,2,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",26,"Theo Reese","Long Beach",NY,1,1549.00,0.07,1549.00,108.4300,1440.5700
258,3,2016-06-06,2016-06-07,2016-06-07,0,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",107,"Cecil Hopper","Central Islip",NY,1,3999.99,0.10,3999.99,399.9990,3599.9910
259,1,2016-06-06,2016-06-09,2016-06-09,0,5,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",413,"Ginette Edwards",Baldwin,NY,1,1320.99,0.05,1320.99,66.0495,1254.9405
260,2,2016-06-06,2016-06-08,2016-06-08,0,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",632,"Yvette Rogers","Franklin Square",NY,2,469.99,0.10,939.98,93.9980,845.9820
263,1,2016-06-09,2016-06-10,2016-06-12,2,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1322,"Ai Forbes","Franklin Square",NY,1,1680.99,0.10,1680.99,168.0990,1512.8910
265,3,2016-06-10,2016-06-12,2016-06-11,-1,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",682,"Arnita Thomas","Orchard Park",NY,2,529.99,0.07,1059.98,74.1986,985.7814
266,4,2016-06-10,2016-06-13,2016-06-13,0,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",933,"Lurline Rivers","Howard Beach",NY,2,269.99,0.07,539.98,37.7986,502.1814
269,2,2016-06-12,2016-06-13,2016-06-15,2,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",764,"Terrell Mathis",Selden,NY,1,429.00,0.05,429.00,21.4500,407.5500
270,3,2016-06-12,2016-06-15,2016-06-13,-2,21,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",879,"Ethelyn Ray","Garden City",NY,1,269.99,0.10,269.99,26.9990,242.9910
271,4,2016-06-13,2016-06-16,2016-06-14,-2,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",350,"Christoper Mccall","Bay Shore",NY,1,749.99,0.20,749.99,149.9980,599.9920
272,5,2016-06-15,2016-06-18,2016-06-16,-2,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",497,"Ezra Fowler",Nanuet,NY,2,1549.00,0.07,3098.00,216.8600,2881.1400
273,1,2016-06-16,2016-06-19,2016-06-17,-2,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1340,"Tona Velasquez",Whitestone,NY,1,549.99,0.05,549.99,27.4995,522.4905
274,2,2016-06-17,2016-06-20,2016-06-18,-2,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",411,"Octavia Case","New York",NY,1,2899.99,0.20,2899.99,579.9980,2319.9920
275,3,2016-06-17,2016-06-19,2016-06-18,-1,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1341,"Rozanne Reyes","Garden City",NY,1,1680.99,0.20,1680.99,336.1980,1344.7920
276,4,2016-06-18,2016-06-19,2016-06-19,0,21,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1227,"Magali Dixon",Troy,NY,2,269.99,0.07,539.98,37.7986,502.1814
277,1,2016-06-19,2016-06-20,2016-06-20,0,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",546,"Thad Castro",Brentwood,NY,2,1549.00,0.20,3098.00,619.6000,2478.4000
279,3,2016-06-21,2016-06-22,2016-06-22,0,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",378,"Rosalba O'neal","Mount Vernon",NY,2,1799.99,0.20,3599.98,719.9960,2879.9840
280,4,2016-06-21,2016-06-22,2016-06-23,1,20,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",638,"Tomeka Higgins",Poughkeepsie,NY,2,599.99,0.05,1199.98,59.9990,1139.9810
281,1,2016-06-21,2016-06-22,2016-06-23,1,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",800,"Cris Dunn",Pittsford,NY,1,599.99,0.10,599.99,59.9990,539.9910
284,2,2016-06-23,2016-06-25,2016-06-25,0,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1356,"Inger Jennings",Patchogue,NY,1,749.99,0.07,749.99,52.4993,697.4907
286,4,2016-06-25,2016-06-26,2016-06-26,0,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",59,"Latasha Stanley","Rockville Centre",NY,1,449.00,0.10,449.00,44.9000,404.1000
287,1,2016-06-25,2016-06-26,2016-06-27,1,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",133,"Delbert Wilkins",Coram,NY,1,449.00,0.07,449.00,31.4300,417.5700
288,2,2016-06-25,2016-06-28,2016-06-28,0,21,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",780,"Ouida Gregory",Merrick,NY,1,269.99,0.10,269.99,26.9990,242.9910
289,3,2016-06-27,2016-06-28,2016-06-30,2,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",849,"Phyllis Hill",Syosset,NY,1,749.99,0.20,749.99,149.9980,599.9920
290,4,2016-06-28,2016-06-29,2016-06-30,1,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",202,"Marni Bolton",Lancaster,NY,2,269.99,0.20,539.98,107.9960,431.9840
291,1,2016-06-29,2016-06-30,2016-07-01,1,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",158,"Alane Kennedy","Spring Valley",NY,1,269.99,0.20,269.99,53.9980,215.9920
293,3,2016-06-30,2016-07-03,2016-07-02,-1,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",573,"Rubye Mccall",Troy,NY,2,499.99,0.05,999.98,49.9990,949.9810
294,4,2016-07-01,2016-07-02,2016-07-02,0,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",732,"Lavona Austin",Utica,NY,2,3999.99,0.07,7999.98,559.9986,7439.9814
295,5,2016-07-01,2016-07-04,2016-07-04,0,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1130,"Benny Bender",Elmont,NY,2,299.99,0.20,599.98,119.9960,479.9840
296,1,2016-07-04,2016-07-07,2016-07-06,-1,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1245,"Gabriela Warren","Long Beach",NY,2,549.99,0.05,1099.98,54.9990,1044.9810
297,2,2016-07-04,2016-07-05,2016-07-06,1,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1425,"Justina Jenkins",Shirley,NY,2,1680.99,0.10,3361.98,336.1980,3025.7820
299,4,2016-07-05,2016-07-06,2016-07-07,1,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",281,"Rayna Perry","Ozone Park",NY,2,599.99,0.20,1199.98,239.9960,959.9840
300,5,2016-07-05,2016-07-08,2016-07-08,0,24,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1205,"Emmaline Huber","Mount Vernon",NY,2,549.99,0.10,1099.98,109.9980,989.9820
301,1,2016-07-06,2016-07-09,2016-07-08,-1,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",17,"Caren Stephens",Scarsdale,NY,2,549.99,0.20,1099.98,219.9960,879.9840
302,1,2016-07-06,2016-07-07,2016-07-09,2,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1375,"Carlena Salinas",Jamaica,NY,1,529.99,0.05,529.99,26.4995,503.4905
303,2,2016-07-07,2016-07-08,2016-07-09,1,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",36,"Bernita Mcdaniel",Liverpool,NY,1,269.99,0.07,269.99,18.8993,251.0907
304,1,2016-07-07,2016-07-08,2016-07-08,0,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",230,"Chelsey Hardin","Deer Park",NY,1,429.00,0.07,429.00,30.0300,398.9700
305,2,2016-07-07,2016-07-08,2016-07-08,0,3,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",705,"Camille Harvey",Huntington,NY,1,999.99,0.05,999.99,49.9995,949.9905
306,3,2016-07-09,2016-07-10,2016-07-12,2,18,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",424,"Charleen Hurst",Utica,NY,1,449.00,0.20,449.00,89.8000,359.2000
307,4,2016-07-09,2016-07-11,2016-07-11,0,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",695,"Christoper Gould",Shirley,NY,2,529.99,0.10,1059.98,105.9980,953.9820
308,5,2016-07-11,2016-07-12,2016-07-14,2,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",156,"Charlyn Cantrell","West Islip",NY,2,2999.99,0.10,5999.98,599.9980,5399.9820
309,1,2016-07-11,2016-07-13,2016-07-13,0,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",211,"Gilma Dejesus",Scarsdale,NY,2,449.00,0.10,898.00,89.8000,808.2000
311,1,2016-07-12,2016-07-14,2016-07-13,-1,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1400,"Shayla Hart",Woodhaven,NY,2,1680.99,0.20,3361.98,672.3960,2689.5840
312,2,2016-07-13,2016-07-15,2016-07-16,1,3,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",299,"Jame Riggs","Bay Shore",NY,1,999.99,0.05,999.99,49.9995,949.9905
314,1,2016-07-15,2016-07-17,2016-07-17,0,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1019,"Janie Herrera",Elmhurst,NY,1,429.00,0.10,429.00,42.9000,386.1000
315,2,2016-07-16,2016-07-19,2016-07-17,-2,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1263,"Rufina Chandler","New Hyde Park",NY,2,269.99,0.10,539.98,53.9980,485.9820
316,1,2016-07-17,2016-07-20,2016-07-19,-1,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",670,"Shawnda Glover",Liverpool,NY,1,449.00,0.20,449.00,89.8000,359.2000
317,2,2016-07-17,2016-07-20,2016-07-19,-1,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",795,"Mariam Miranda","Franklin Square",NY,2,269.99,0.10,539.98,53.9980,485.9820
